epoch,loss,acc,acc_final20,norm,early,late,val_acc,val_acc_f20,val_norm,time_s
271,1.0239,0.4946,0.5676,0.5257,0.3704,0.2286,0.0000,0.0000,0.0000,1.3
272,1.0080,0.5046,0.5838,0.5144,0.3646,0.2204,0.0000,0.0000,0.0000,1.3
273,0.9904,0.5110,0.5907,0.5046,0.3610,0.2135,0.0000,0.0000,0.0000,1.3
274,0.9763,0.5184,0.5982,0.4958,0.3558,0.2076,0.0000,0.0000,0.0000,1.3
275,0.9669,0.5210,0.6032,0.4914,0.3545,0.2050,0.2118,0.2270,0.9721,3.1
276,1.7905,0.2171,0.2234,0.9756,0.5622,0.5533,0.0000,0.0000,0.0000,2.6
277,1.5720,0.2317,0.2422,0.9462,0.5480,0.5318,0.0000,0.0000,0.0000,1.3
278,1.5429,0.2445,0.2500,0.9194,0.5345,0.5148,0.0000,0.0000,0.0000,1.3
279,1.5266,0.2650,0.2843,0.8969,0.5270,0.4985,0.0000,0.0000,0.0000,1.3
280,1.5090,0.2763,0.3004,0.8699,0.5161,0.4777,0.2395,0.2540,0.9074,3.1
281,1.4916,0.2890,0.3153,0.8478,0.5070,0.4641,0.0000,0.0000,0.0000,1.3
282,1.4690,0.3049,0.3365,0.8225,0.4977,0.4454,0.0000,0.0000,0.0000,1.2
283,1.4379,0.3200,0.3552,0.7990,0.4865,0.4276,0.0000,0.0000,0.0000,1.3
284,1.4124,0.3359,0.3775,0.7736,0.4765,0.4090,0.0000,0.0000,0.0000,1.3
285,1.3823,0.3479,0.3886,0.7537,0.4671,0.3965,0.2111,0.2180,0.9688,3.1
286,1.3452,0.3645,0.4125,0.7278,0.4558,0.3761,0.0000,0.0000,0.0000,1.3
287,1.3160,0.3780,0.4290,0.7080,0.4475,0.3623,0.0000,0.0000,0.0000,1.3
288,1.2905,0.3856,0.4419,0.6916,0.4407,0.3513,0.0000,0.0000,0.0000,1.3
289,1.2580,0.4008,0.4613,0.6738,0.4341,0.3364,0.0000,0.0000,0.0000,1.3
290,1.2347,0.4105,0.4731,0.6584,0.4270,0.3267,0.2257,0.2280,0.9435,3.1
291,1.2146,0.4178,0.4807,0.6456,0.4222,0.3165,0.0000,0.0000,0.0000,1.3
292,1.1940,0.4280,0.4956,0.6330,0.4171,0.3076,0.0000,0.0000,0.0000,1.3
293,1.1712,0.4333,0.4990,0.6221,0.4117,0.3000,0.0000,0.0000,0.0000,1.3
294,1.1510,0.4458,0.5150,0.6077,0.4073,0.2883,0.0000,0.0000,0.0000,1.2
295,1.1350,0.4515,0.5245,0.5964,0.4024,0.2813,0.2060,0.2315,0.9785,3.2
296,1.1249,0.4540,0.5276,0.5925,0.3994,0.2776,0.0000,0.0000,0.0000,1.3
297,1.1116,0.4606,0.5350,0.5841,0.3965,0.2718,0.0000,0.0000,0.0000,1.3
298,1.0954,0.4664,0.5410,0.5742,0.3932,0.2641,0.0000,0.0000,0.0000,1.3
299,1.0772,0.4745,0.5547,0.5641,0.3881,0.2565,0.0000,0.0000,0.0000,1.3
300,1.0669,0.4765,0.5515,0.5584,0.3869,0.2524,0.2002,0.2180,0.9899,3.0
301,1.7543,0.2202,0.2333,0.9672,0.5538,0.5387,0.0000,0.0000,0.0000,2.5
302,1.5685,0.2338,0.2432,0.9419,0.5413,0.5250,0.0000,0.0000,0.0000,1.3
303,1.5362,0.2459,0.2612,0.9176,0.5308,0.5063,0.0000,0.0000,0.0000,1.3
304,1.5228,0.2578,0.2766,0.8948,0.5208,0.4888,0.0000,0.0000,0.0000,1.3
305,1.5051,0.2728,0.2970,0.8705,0.5126,0.4723,0.2226,0.2520,0.9476,3.2
306,1.4839,0.2876,0.3114,0.8466,0.5016,0.4539,0.0000,0.0000,0.0000,1.3
307,1.4640,0.3027,0.3354,0.8230,0.4919,0.4359,0.0000,0.0000,0.0000,1.3
308,1.4451,0.3097,0.3436,0.8070,0.4877,0.4260,0.0000,0.0000,0.0000,1.3
309,1.4177,0.3217,0.3576,0.7871,0.4787,0.4109,0.0000,0.0000,0.0000,1.3
310,1.3961,0.3359,0.3765,0.7681,0.4708,0.3983,0.2340,0.2535,0.9106,3.2
311,1.3682,0.3440,0.3845,0.7517,0.4644,0.3853,0.0000,0.0000,0.0000,1.3
312,1.3473,0.3555,0.4003,0.7367,0.4581,0.3749,0.0000,0.0000,0.0000,1.3
313,1.3230,0.3649,0.4132,0.7212,0.4511,0.3636,0.0000,0.0000,0.0000,1.3
314,1.3005,0.3730,0.4197,0.7051,0.4435,0.3535,0.0000,0.0000,0.0000,1.3
315,1.2784,0.3821,0.4298,0.6932,0.4380,0.3458,0.2172,0.2070,0.9300,3.1
316,1.2611,0.3879,0.4415,0.6814,0.4334,0.3354,0.0000,0.0000,0.0000,1.3
317,1.2463,0.3950,0.4496,0.6733,0.4318,0.3306,0.0000,0.0000,0.0000,1.2
318,1.2267,0.3996,0.4567,0.6602,0.4249,0.3205,0.0000,0.0000,0.0000,1.2
319,1.2101,0.4098,0.4684,0.6502,0.4215,0.3146,0.0000,0.0000,0.0000,1.3
320,1.2000,0.4140,0.4721,0.6427,0.4176,0.3090,0.2149,0.2110,0.9571,3.0
321,1.1842,0.4201,0.4839,0.6326,0.4151,0.3014,0.0000,0.0000,0.0000,1.3
322,1.1680,0.4250,0.4877,0.6243,0.4118,0.2951,0.0000,0.0000,0.0000,1.3
323,1.1540,0.4317,0.4938,0.6164,0.4074,0.2878,0.0000,0.0000,0.0000,1.2
324,1.1445,0.4350,0.5019,0.6095,0.4053,0.2842,0.0000,0.0000,0.0000,1.3
325,1.1365,0.4403,0.5097,0.6045,0.4047,0.2809,0.2089,0.2190,0.9559,3.1
326,1.7844,0.2173,0.2212,0.9684,0.5551,0.5406,0.0000,0.0000,0.0000,2.6
327,1.5812,0.2298,0.2343,0.9477,0.5440,0.5280,0.0000,0.0000,0.0000,1.2
328,1.5481,0.2382,0.2442,0.9306,0.5376,0.5175,0.0000,0.0000,0.0000,1.3
329,1.5245,0.2571,0.2666,0.9066,0.5263,0.4971,0.0000,0.0000,0.0000,1.3
330,1.5159,0.2584,0.2722,0.8950,0.5240,0.4889,0.2308,0.2335,0.9334,3.2
331,1.5042,0.2689,0.2870,0.8757,0.5142,0.4764,0.0000,0.0000,0.0000,1.3
332,1.4932,0.2770,0.2976,0.8643,0.5119,0.4682,0.0000,0.0000,0.0000,1.2
333,1.4831,0.2821,0.3025,0.8505,0.5043,0.4564,0.0000,0.0000,0.0000,1.3
334,1.4701,0.2909,0.3129,0.8382,0.5014,0.4485,0.0000,0.0000,0.0000,1.3
335,1.4572,0.2966,0.3273,0.8273,0.4964,0.4397,0.2264,0.2345,0.9236,3.0
336,1.4474,0.3058,0.3375,0.8174,0.4917,0.4336,0.0000,0.0000,0.0000,1.3
337,1.4316,0.3120,0.3424,0.8041,0.4853,0.4235,0.0000,0.0000,0.0000,1.3
338,1.4244,0.3164,0.3494,0.7976,0.4843,0.4184,0.0000,0.0000,0.0000,1.3
339,1.4132,0.3207,0.3567,0.7887,0.4812,0.4114,0.0000,0.0000,0.0000,1.3
340,1.3985,0.3258,0.3639,0.7794,0.4771,0.4040,0.2200,0.2255,0.9253,3.2
341,1.3896,0.3327,0.3699,0.7707,0.4745,0.3996,0.0000,0.0000,0.0000,1.3
342,1.3734,0.3394,0.3765,0.7602,0.4688,0.3911,0.0000,0.0000,0.0000,1.3
343,1.3667,0.3412,0.3777,0.7544,0.4656,0.3875,0.0000,0.0000,0.0000,1.3
344,1.3590,0.3465,0.3905,0.7499,0.4657,0.3849,0.0000,0.0000,0.0000,1.3
345,1.3440,0.3515,0.3929,0.7399,0.4603,0.3763,0.2124,0.2155,0.9521,3.3
346,1.3354,0.3551,0.3968,0.7350,0.4586,0.3730,0.0000,0.0000,0.0000,1.3
347,1.3238,0.3589,0.3995,0.7272,0.4551,0.3691,0.0000,0.0000,0.0000,1.3
348,1.3204,0.3630,0.4074,0.7246,0.4551,0.3665,0.0000,0.0000,0.0000,1.4
349,1.3096,0.3664,0.4085,0.7180,0.4516,0.3618,0.0000,0.0000,0.0000,1.4
350,1.3017,0.3693,0.4163,0.7150,0.4514,0.3597,0.2100,0.2085,0.9553,3.3
351,1.7147,0.2218,0.2307,0.9652,0.5523,0.5396,0.0000,0.0000,0.0000,2.6
352,1.6056,0.2302,0.2420,0.9551,0.5465,0.5311,0.0000,0.0000,0.0000,1.3
353,1.5755,0.2372,0.2518,0.9420,0.5423,0.5243,0.0000,0.0000,0.0000,1.4
354,1.5559,0.2430,0.2592,0.9306,0.5367,0.5150,0.0000,0.0000,0.0000,1.3
355,1.5471,0.2475,0.2650,0.9221,0.5346,0.5111,0.2147,0.2360,0.9524,3.2
356,1.5367,0.2538,0.2681,0.9120,0.5286,0.5026,0.0000,0.0000,0.0000,1.4
357,1.5324,0.2557,0.2733,0.9083,0.5288,0.4996,0.0000,0.0000,0.0000,1.4
358,1.5257,0.2616,0.2807,0.8968,0.5227,0.4904,0.0000,0.0000,0.0000,1.3
359,1.5189,0.2641,0.2890,0.8924,0.5219,0.4868,0.0000,0.0000,0.0000,1.3
360,1.5143,0.2696,0.2923,0.8838,0.5193,0.4815,0.2221,0.2235,0.9309,3.1
361,1.5111,0.2727,0.2962,0.8778,0.5172,0.4780,0.0000,0.0000,0.0000,1.3
362,1.5006,0.2756,0.3021,0.8725,0.5135,0.4717,0.0000,0.0000,0.0000,1.3
363,1.4993,0.2768,0.3003,0.8707,0.5133,0.4716,0.0000,0.0000,0.0000,1.3
364,1.4972,0.2817,0.3069,0.8631,0.5107,0.4671,0.0000,0.0000,0.0000,1.3
365,1.4907,0.2819,0.3097,0.8592,0.5086,0.4628,0.2239,0.2440,0.9308,3.3
366,1.4838,0.2845,0.3118,0.8547,0.5066,0.4596,0.0000,0.0000,0.0000,1.3
367,1.4839,0.2899,0.3184,0.8505,0.5050,0.4571,0.0000,0.0000,0.0000,1.3
368,1.4826,0.2890,0.3165,0.8495,0.5044,0.4557,0.0000,0.0000,0.0000,1.3
369,1.4781,0.2909,0.3196,0.8447,0.5045,0.4526,0.0000,0.0000,0.0000,1.3
370,1.4771,0.2909,0.3211,0.8450,0.5032,0.4531,0.2441,0.2585,0.9108,3.2
371,1.4686,0.2949,0.3223,0.8380,0.5001,0.4481,0.0000,0.0000,0.0000,1.4
372,1.4662,0.2962,0.3272,0.8356,0.4993,0.4452,0.0000,0.0000,0.0000,1.3
373,1.4661,0.3000,0.3325,0.8326,0.4989,0.4440,0.0000,0.0000,0.0000,1.3
374,1.4615,0.3002,0.3306,0.8312,0.4971,0.4414,0.0000,0.0000,0.0000,1.3
375,1.4615,0.3016,0.3369,0.8298,0.4975,0.4417,0.2139,0.2335,0.9363,3.3
376,1.6092,0.2239,0.2300,0.9598,0.5496,0.5365,0.0000,0.0000,0.0000,2.6
377,1.5905,0.2276,0.2336,0.9559,0.5473,0.5345,0.0000,0.0000,0.0000,1.3
378,1.5803,0.2302,0.2364,0.9538,0.5470,0.5334,0.0000,0.0000,0.0000,1.4
379,1.5766,0.2309,0.2376,0.9508,0.5470,0.5328,0.0000,0.0000,0.0000,1.4
380,1.5667,0.2322,0.2406,0.9483,0.5444,0.5298,0.2277,0.2405,0.9249,3.4
381,1.5635,0.2343,0.2434,0.9455,0.5420,0.5273,0.0000,0.0000,0.0000,1.4
382,1.5595,0.2351,0.2413,0.9427,0.5404,0.5240,0.0000,0.0000,0.0000,1.3
383,1.5524,0.2375,0.2455,0.9377,0.5387,0.5215,0.0000,0.0000,0.0000,1.3
384,1.5587,0.2339,0.2434,0.9415,0.5414,0.5255,0.0000,0.0000,0.0000,1.3
385,1.5516,0.2392,0.2446,0.9352,0.5384,0.5202,0.2310,0.2370,0.9243,3.3
386,1.5541,0.2356,0.2396,0.9381,0.5400,0.5239,0.0000,0.0000,0.0000,1.3
387,1.5511,0.2383,0.2471,0.9358,0.5392,0.5221,0.0000,0.0000,0.0000,1.3
388,1.5495,0.2397,0.2455,0.9338,0.5397,0.5193,0.0000,0.0000,0.0000,1.3
389,1.5512,0.2392,0.2455,0.9341,0.5395,0.5211,0.0000,0.0000,0.0000,1.3
390,1.5513,0.2377,0.2438,0.9359,0.5388,0.5219,0.2273,0.2380,0.9335,3.1
391,1.5487,0.2394,0.2468,0.9322,0.5366,0.5191,0.0000,0.0000,0.0000,1.3
392,1.5516,0.2385,0.2418,0.9356,0.5397,0.5230,0.0000,0.0000,0.0000,1.3
393,1.5437,0.2418,0.2476,0.9298,0.5372,0.5161,0.0000,0.0000,0.0000,1.3
394,1.5482,0.2448,0.2523,0.9281,0.5352,0.5145,0.0000,0.0000,0.0000,1.3
395,1.5499,0.2386,0.2471,0.9324,0.5387,0.5205,0.2274,0.2325,0.9334,3.1
396,1.5452,0.2394,0.2475,0.9291,0.5351,0.5169,0.0000,0.0000,0.0000,1.3
397,1.5492,0.2405,0.2482,0.9326,0.5382,0.5189,0.0000,0.0000,0.0000,1.3
398,1.5491,0.2399,0.2492,0.9332,0.5389,0.5185,0.0000,0.0000,0.0000,1.3
399,1.5453,0.2399,0.2480,0.9304,0.5360,0.5176,0.0000,0.0000,0.0000,1.3
400,1.5490,0.2395,0.2462,0.9310,0.5377,0.5187,0.2195,0.2110,0.9292,3.3
