epoch,loss,acc,acc_final20,norm,early,late,val_acc,val_acc_f20,val_norm,time_s
156,1.4739,0.3104,0.3415,0.8114,0.4913,0.4394,0.0000,0.0000,0.0000,1.3
157,1.4267,0.3366,0.3718,0.7667,0.4714,0.4093,0.0000,0.0000,0.0000,1.3
158,1.3663,0.3641,0.3990,0.7222,0.4509,0.3766,0.0000,0.0000,0.0000,1.3
159,1.2949,0.4004,0.4468,0.6729,0.4283,0.3442,0.0000,0.0000,0.0000,1.3
160,1.2306,0.4263,0.4775,0.6333,0.4101,0.3166,0.2196,0.2235,0.9601,3.1
161,1.1807,0.4457,0.4987,0.6033,0.3966,0.2965,0.0000,0.0000,0.0000,1.3
162,1.1375,0.4665,0.5270,0.5768,0.3848,0.2782,0.0000,0.0000,0.0000,1.3
163,1.1026,0.4771,0.5371,0.5540,0.3771,0.2599,0.0000,0.0000,0.0000,1.3
164,1.0661,0.4958,0.5644,0.5329,0.3672,0.2456,0.0000,0.0000,0.0000,1.3
165,1.0398,0.5062,0.5730,0.5147,0.3580,0.2336,0.2112,0.2185,0.9557,3.1
166,1.0070,0.5199,0.5952,0.4939,0.3481,0.2189,0.0000,0.0000,0.0000,1.3
167,0.9835,0.5302,0.6050,0.4819,0.3450,0.2089,0.0000,0.0000,0.0000,1.3
168,0.9623,0.5376,0.6168,0.4655,0.3362,0.1985,0.0000,0.0000,0.0000,1.3
169,0.9396,0.5508,0.6348,0.4513,0.3316,0.1869,0.0000,0.0000,0.0000,1.3
170,0.9173,0.5594,0.6397,0.4403,0.3264,0.1804,0.2120,0.2235,0.9549,3.6
171,0.8972,0.5677,0.6481,0.4272,0.3206,0.1705,0.0000,0.0000,0.0000,1.3
172,0.8788,0.5735,0.6602,0.4158,0.3149,0.1628,0.0000,0.0000,0.0000,1.3
173,0.8600,0.5887,0.6765,0.4024,0.3097,0.1531,0.0000,0.0000,0.0000,1.3
174,0.8432,0.5888,0.6812,0.3944,0.3069,0.1461,0.0000,0.0000,0.0000,1.3
175,0.8298,0.5985,0.6905,0.3841,0.3021,0.1387,0.2071,0.2185,0.9756,3.1
176,1.7431,0.2143,0.2213,0.9700,0.5582,0.5460,0.0000,0.0000,0.0000,2.6
177,1.5505,0.2376,0.2475,0.9359,0.5410,0.5239,0.0000,0.0000,0.0000,1.3
178,1.5258,0.2541,0.2708,0.9095,0.5292,0.5064,0.0000,0.0000,0.0000,1.3
179,1.5040,0.2698,0.2865,0.8732,0.5119,0.4779,0.0000,0.0000,0.0000,1.3
180,1.4847,0.2929,0.3149,0.8378,0.4998,0.4551,0.2324,0.2520,0.9226,3.1
181,1.4502,0.3206,0.3487,0.7974,0.4825,0.4256,0.0000,0.0000,0.0000,1.3
182,1.3906,0.3505,0.3880,0.7455,0.4597,0.3865,0.0000,0.0000,0.0000,1.3
183,1.3322,0.3755,0.4137,0.7033,0.4427,0.3593,0.0000,0.0000,0.0000,1.3
