epoch,loss,acc,acc_final20,norm,early,late,val_acc,val_acc_f20,val_norm,time_s
151,1.5209,0.2496,0.2532,0.9209,1.5209,1.5209,0.0000,0.0000,0.0000,1.5
152,1.5113,0.2309,0.2278,0.9246,1.5113,1.5113,0.0000,0.0000,0.0000,1.5
153,1.5320,0.2347,0.2349,0.9334,1.5320,1.5320,0.0000,0.0000,0.0000,1.5
154,1.5496,0.2211,0.2264,0.9445,1.5496,1.5496,0.0000,0.0000,0.0000,1.5
155,1.5265,0.2408,0.2448,0.9282,1.5265,1.5265,0.2622,0.3090,0.8598,2.5
156,1.5316,0.2340,0.2364,0.9290,1.5316,1.5316,0.0000,0.0000,0.0000,1.6
157,1.5412,0.2264,0.2262,0.9399,1.5412,1.5412,0.0000,0.0000,0.0000,1.8
158,1.5239,0.2380,0.2447,0.9209,1.5239,1.5239,0.0000,0.0000,0.0000,1.5
159,1.5444,0.2328,0.2475,0.9341,1.5444,1.5444,0.0000,0.0000,0.0000,1.5
160,1.5359,0.2241,0.2265,0.9412,1.5359,1.5359,0.2379,0.2320,0.9166,2.4
161,1.5414,0.2364,0.2440,0.9366,1.5414,1.5414,0.0000,0.0000,0.0000,1.5
162,1.5475,0.2299,0.2341,0.9387,1.5475,1.5475,0.0000,0.0000,0.0000,1.5
163,1.5306,0.2332,0.2349,0.9304,1.5306,1.5306,0.0000,0.0000,0.0000,1.5
164,1.5317,0.2380,0.2389,0.9319,1.5317,1.5317,0.0000,0.0000,0.0000,1.5
165,1.5314,0.2304,0.2318,0.9360,1.5314,1.5314,0.2495,0.2720,0.8457,2.3
166,1.5392,0.2378,0.2526,0.9332,1.5392,1.5392,0.0000,0.0000,0.0000,1.5
167,1.5345,0.2379,0.2354,0.9277,1.5345,1.5345,0.0000,0.0000,0.0000,1.5
168,1.5302,0.2424,0.2489,0.9348,1.5302,1.5302,0.0000,0.0000,0.0000,1.5
169,1.5234,0.2423,0.2487,0.9240,1.5234,1.5234,0.0000,0.0000,0.0000,1.9
