epoch,loss,acc,acc_final20,norm,early,late,val_acc,val_acc_f20,val_norm,time_s
154,0.6355,0.6856,0.7783,0.3785,0.2603,0.1285,0.0000,0.0000,0.0000,1.0
155,0.6331,0.6856,0.7784,0.3780,0.2606,0.1279,0.6755,0.7570,0.3869,2.7
156,0.6356,0.6864,0.7741,0.3775,0.2594,0.1291,0.0000,0.0000,0.0000,0.9
157,0.6330,0.6849,0.7777,0.3793,0.2613,0.1280,0.0000,0.0000,0.0000,1.0
158,0.6352,0.6841,0.7750,0.3805,0.2602,0.1292,0.0000,0.0000,0.0000,0.9
159,0.6294,0.6897,0.7853,0.3724,0.2573,0.1245,0.0000,0.0000,0.0000,0.9
160,0.6320,0.6860,0.7797,0.3767,0.2585,0.1274,0.7011,0.8045,0.3609,2.7
161,0.6297,0.6887,0.7770,0.3733,0.2565,0.1262,0.0000,0.0000,0.0000,0.9
162,0.6266,0.6900,0.7819,0.3712,0.2565,0.1242,0.0000,0.0000,0.0000,0.9
163,0.6194,0.6919,0.7856,0.3670,0.2558,0.1209,0.0000,0.0000,0.0000,0.9
164,0.6240,0.6906,0.7828,0.3700,0.2562,0.1239,0.0000,0.0000,0.0000,0.9
165,0.6261,0.6886,0.7849,0.3738,0.2610,0.1230,0.6923,0.7840,0.3739,2.9
166,0.6301,0.6875,0.7793,0.3739,0.2588,0.1242,0.0000,0.0000,0.0000,1.0
167,0.6291,0.6881,0.7832,0.3752,0.2598,0.1259,0.0000,0.0000,0.0000,1.1
168,0.6220,0.6927,0.7874,0.3675,0.2567,0.1210,0.0000,0.0000,0.0000,1.0
169,0.6231,0.6910,0.7845,0.3696,0.2569,0.1221,0.0000,0.0000,0.0000,1.0
170,0.6255,0.6880,0.7796,0.3732,0.2585,0.1246,0.6937,0.7885,0.3719,3.0
171,0.6210,0.6936,0.7914,0.3671,0.2568,0.1205,0.0000,0.0000,0.0000,1.0
172,0.6187,0.6942,0.7889,0.3648,0.2549,0.1198,0.0000,0.0000,0.0000,1.0
173,0.6218,0.6929,0.7872,0.3678,0.2556,0.1224,0.0000,0.0000,0.0000,0.9
174,0.6172,0.6950,0.7836,0.3647,0.2542,0.1200,0.0000,0.0000,0.0000,0.9
175,0.6207,0.6905,0.7855,0.3680,0.2565,0.1213,0.6782,0.7690,0.4003,2.8
176,0.6374,0.6844,0.7726,0.3801,0.2593,0.1325,0.0000,0.0000,0.0000,2.5
177,0.6350,0.6841,0.7792,0.3799,0.2602,0.1316,0.0000,0.0000,0.0000,1.0
178,0.6311,0.6898,0.7806,0.3711,0.2552,0.1278,0.0000,0.0000,0.0000,1.0
179,0.6284,0.6915,0.7884,0.3688,0.2539,0.1268,0.0000,0.0000,0.0000,1.0
180,0.6281,0.6902,0.7814,0.3716,0.2556,0.1278,0.6818,0.7740,0.3741,2.9
181,0.6254,0.6909,0.7857,0.3701,0.2551,0.1265,0.0000,0.0000,0.0000,1.1
182,0.6270,0.6903,0.7797,0.3692,0.2541,0.1257,0.0000,0.0000,0.0000,1.0
183,0.6260,0.6898,0.7836,0.3712,0.2558,0.1271,0.0000,0.0000,0.0000,1.0
184,0.6230,0.6930,0.7833,0.3679,0.2537,0.1261,0.0000,0.0000,0.0000,1.0
185,0.6220,0.6941,0.7850,0.3651,0.2532,0.1232,0.6976,0.7640,0.3599,2.8
186,0.6197,0.6952,0.7855,0.3630,0.2520,0.1226,0.0000,0.0000,0.0000,1.0
187,0.6188,0.6940,0.7839,0.3649,0.2533,0.1235,0.0000,0.0000,0.0000,1.0
188,0.6177,0.6954,0.7861,0.3632,0.2523,0.1226,0.0000,0.0000,0.0000,1.0
189,0.6142,0.6964,0.7884,0.3608,0.2517,0.1205,0.0000,0.0000,0.0000,1.0
190,0.6214,0.6924,0.7860,0.3662,0.2525,0.1245,0.6790,0.7655,0.3675,3.0
191,0.6167,0.6962,0.7899,0.3630,0.2521,0.1226,0.0000,0.0000,0.0000,0.9
192,0.6141,0.6960,0.7905,0.3607,0.2509,0.1214,0.0000,0.0000,0.0000,0.9
193,0.6160,0.6976,0.7886,0.3591,0.2484,0.1226,0.0000,0.0000,0.0000,1.0
194,0.6156,0.6968,0.7893,0.3612,0.2515,0.1205,0.0000,0.0000,0.0000,1.0
195,0.6136,0.6968,0.7890,0.3612,0.2516,0.1211,0.7059,0.8030,0.3452,2.8
196,0.6140,0.6965,0.7899,0.3599,0.2503,0.1206,0.0000,0.0000,0.0000,1.0
197,0.6166,0.6974,0.7887,0.3606,0.2504,0.1212,0.0000,0.0000,0.0000,1.0
198,0.6154,0.6955,0.7874,0.3632,0.2531,0.1217,0.0000,0.0000,0.0000,0.9
199,0.6121,0.6956,0.7896,0.3612,0.2514,0.1203,0.0000,0.0000,0.0000,0.9
200,0.6080,0.6997,0.7942,0.3558,0.2493,0.1176,0.6631,0.7575,0.3997,2.9
201,0.6292,0.6903,0.7767,0.3713,0.2551,0.1271,0.0000,0.0000,0.0000,2.6
202,0.6240,0.6940,0.7829,0.3643,0.2500,0.1244,0.0000,0.0000,0.0000,1.0
203,0.6299,0.6907,0.7762,0.3690,0.2532,0.1262,0.0000,0.0000,0.0000,1.0
204,0.6227,0.6949,0.7838,0.3637,0.2504,0.1238,0.0000,0.0000,0.0000,1.0
205,0.6243,0.6934,0.7817,0.3651,0.2509,0.1242,0.6883,0.7625,0.3797,2.8
206,0.6217,0.6939,0.7820,0.3660,0.2529,0.1242,0.0000,0.0000,0.0000,1.0
207,0.6221,0.6927,0.7794,0.3679,0.2547,0.1236,0.0000,0.0000,0.0000,1.0
208,0.6179,0.6935,0.7811,0.3634,0.2520,0.1214,0.0000,0.0000,0.0000,1.0
209,0.6168,0.6954,0.7849,0.3620,0.2508,0.1215,0.0000,0.0000,0.0000,1.0
210,0.6217,0.6930,0.7826,0.3682,0.2553,0.1236,0.6874,0.7690,0.3705,3.0
211,0.6162,0.6951,0.7847,0.3624,0.2527,0.1201,0.0000,0.0000,0.0000,0.9
212,0.6172,0.6943,0.7851,0.3633,0.2538,0.1192,0.0000,0.0000,0.0000,0.9
213,0.6164,0.6963,0.7854,0.3621,0.2505,0.1218,0.0000,0.0000,0.0000,0.9
214,0.6166,0.6946,0.7839,0.3616,0.2498,0.1212,0.0000,0.0000,0.0000,1.0
215,0.6155,0.6942,0.7863,0.3633,0.2534,0.1199,0.7142,0.8155,0.3471,2.9
216,0.6135,0.6962,0.7838,0.3627,0.2533,0.1200,0.0000,0.0000,0.0000,1.0
217,0.6105,0.6980,0.7896,0.3582,0.2500,0.1187,0.0000,0.0000,0.0000,0.9
218,0.6161,0.6964,0.7875,0.3605,0.2509,0.1189,0.0000,0.0000,0.0000,0.9
219,0.6109,0.6974,0.7894,0.3601,0.2520,0.1186,0.0000,0.0000,0.0000,1.0
220,0.6116,0.6988,0.7890,0.3591,0.2513,0.1172,0.7048,0.7910,0.3523,2.9
