epoch,loss,acc,acc_final20,norm,early,late,val_acc,val_acc_f20,val_norm,time_s
219,0.6075,0.7062,0.7887,0.3458,0.2391,0.1179,0.0000,0.0000,0.0000,1.0
220,0.6029,0.7082,0.7948,0.3425,0.2381,0.1149,0.7199,0.8005,0.3278,2.9
221,0.6026,0.7081,0.7929,0.3428,0.2375,0.1157,0.0000,0.0000,0.0000,1.0
222,0.6059,0.7054,0.7916,0.3469,0.2406,0.1170,0.0000,0.0000,0.0000,1.0
223,0.6007,0.7080,0.7931,0.3435,0.2390,0.1153,0.0000,0.0000,0.0000,1.0
224,0.6018,0.7096,0.7971,0.3432,0.2393,0.1148,0.0000,0.0000,0.0000,1.0
225,0.6027,0.7077,0.7954,0.3442,0.2399,0.1155,0.7119,0.7960,0.3394,2.8
226,0.6139,0.7070,0.7916,0.3508,0.2408,0.1223,0.0000,0.0000,0.0000,2.5
227,0.6078,0.7102,0.7978,0.3463,0.2399,0.1187,0.0000,0.0000,0.0000,1.0
228,0.6082,0.7070,0.7860,0.3496,0.2413,0.1209,0.0000,0.0000,0.0000,0.9
229,0.6061,0.7068,0.7924,0.3480,0.2411,0.1194,0.0000,0.0000,0.0000,1.0
230,0.6039,0.7133,0.8000,0.3419,0.2368,0.1163,0.7152,0.7995,0.3320,2.9
231,0.6027,0.7112,0.7986,0.3418,0.2370,0.1173,0.0000,0.0000,0.0000,1.0
232,0.6050,0.7085,0.7926,0.3469,0.2395,0.1197,0.0000,0.0000,0.0000,1.0
233,0.6011,0.7124,0.7976,0.3414,0.2363,0.1181,0.0000,0.0000,0.0000,1.0
234,0.6023,0.7103,0.7934,0.3432,0.2383,0.1173,0.0000,0.0000,0.0000,0.9
235,0.6005,0.7132,0.7991,0.3412,0.2368,0.1159,0.7225,0.8120,0.3237,2.8
236,0.6017,0.7110,0.7974,0.3418,0.2374,0.1159,0.0000,0.0000,0.0000,1.0
237,0.5972,0.7130,0.7980,0.3395,0.2362,0.1156,0.0000,0.0000,0.0000,1.0
238,0.6026,0.7123,0.7987,0.3427,0.2382,0.1166,0.0000,0.0000,0.0000,0.9
239,0.5969,0.7142,0.8007,0.3390,0.2370,0.1149,0.0000,0.0000,0.0000,0.9
240,0.5984,0.7137,0.8012,0.3393,0.2357,0.1160,0.6971,0.7770,0.3717,2.8
241,0.5954,0.7147,0.8007,0.3379,0.2369,0.1137,0.0000,0.0000,0.0000,0.9
242,0.5974,0.7137,0.7967,0.3391,0.2360,0.1152,0.0000,0.0000,0.0000,0.9
243,0.5953,0.7161,0.8036,0.3377,0.2366,0.1132,0.0000,0.0000,0.0000,0.9
244,0.5976,0.7133,0.8023,0.3383,0.2365,0.1146,0.0000,0.0000,0.0000,1.0
245,0.5948,0.7148,0.8029,0.3355,0.2343,0.1132,0.7072,0.7760,0.3422,2.9
246,0.5924,0.7175,0.8012,0.3343,0.2335,0.1128,0.0000,0.0000,0.0000,1.0
247,0.5926,0.7154,0.8005,0.3337,0.2341,0.1115,0.0000,0.0000,0.0000,1.0
248,0.5903,0.7187,0.8049,0.3330,0.2334,0.1118,0.0000,0.0000,0.0000,1.0
249,0.5929,0.7141,0.8034,0.3363,0.2352,0.1126,0.0000,0.0000,0.0000,0.9
250,0.5919,0.7162,0.8011,0.3346,0.2347,0.1113,0.7049,0.7895,0.3659,2.8
251,0.6164,0.7010,0.7898,0.3545,0.2437,0.1215,0.0000,0.0000,0.0000,2.5
252,0.6158,0.6992,0.7919,0.3563,0.2459,0.1209,0.0000,0.0000,0.0000,1.1
