epoch,loss,acc,acc_final20,norm,early,late,val_acc,val_acc_f20,val_norm,time_s
253,0.6021,0.7118,0.8014,0.3392,0.2353,0.1161,0.0000,0.0000,0.0000,1.0
254,0.6048,0.7104,0.7966,0.3417,0.2354,0.1183,0.0000,0.0000,0.0000,1.0
255,0.5978,0.7154,0.7993,0.3367,0.2337,0.1147,0.7126,0.7865,0.3258,2.9
256,0.5996,0.7129,0.7978,0.3382,0.2349,0.1157,0.0000,0.0000,0.0000,1.0
257,0.5952,0.7136,0.7987,0.3350,0.2334,0.1131,0.0000,0.0000,0.0000,1.0
258,0.5949,0.7175,0.8048,0.3324,0.2310,0.1132,0.0000,0.0000,0.0000,1.0
259,0.6007,0.7149,0.7999,0.3390,0.2342,0.1158,0.0000,0.0000,0.0000,1.0
260,0.5930,0.7161,0.8019,0.3329,0.2313,0.1134,0.6997,0.7775,0.3630,2.9
261,0.5940,0.7156,0.7997,0.3353,0.2329,0.1142,0.0000,0.0000,0.0000,1.0
262,0.5974,0.7151,0.8037,0.3372,0.2348,0.1144,0.0000,0.0000,0.0000,1.0
263,0.5925,0.7162,0.8011,0.3340,0.2330,0.1124,0.0000,0.0000,0.0000,0.9
264,0.5939,0.7157,0.8018,0.3338,0.2326,0.1122,0.0000,0.0000,0.0000,0.9
265,0.5939,0.7159,0.8036,0.3348,0.2332,0.1135,0.7024,0.7870,0.3699,2.9
266,0.5968,0.7150,0.8017,0.3367,0.2335,0.1141,0.0000,0.0000,0.0000,1.0
267,0.5901,0.7175,0.8033,0.3316,0.2318,0.1113,0.0000,0.0000,0.0000,1.0
268,0.5910,0.7155,0.8021,0.3333,0.2335,0.1110,0.0000,0.0000,0.0000,0.9
269,0.5923,0.7185,0.8022,0.3309,0.2302,0.1120,0.0000,0.0000,0.0000,0.9
270,0.5894,0.7167,0.8039,0.3319,0.2331,0.1104,0.6947,0.7845,0.3743,2.9
